user_id,recency_days,frequency_monthly,monetary_monthly,n_services,tier,city,churn_label,segment_true,R,F,M,E,RFM_score,RFME_score,segment_rfm,ovo_points_balance,cluster_kmeans,services_used,monetary_monthly_raw
USR006260,15,3,126000.0,2,Member,Surabaya,0,Promising,3,2,2,2,7,9,Promising,1028,0,GrabMart|GrabBike,126000.0
USR004195,69,5,134000.0,4,Member,Bekasi,0,At_Risk,2,2,2,4,6,10,Hibernating,1332,4,GrabCar|GrabMart|GrabBike|GrabExpress,134000.0
USR005562,65,2,297000.0,3,Silver,Jakarta,0,At_Risk,2,1,3,3,6,9,Hibernating,2860,4,GrabBike|GrabFood|GrabExpress,297000.0
USR004840,61,5,322000.0,1,Silver,Jakarta,0,At_Risk,2,2,3,1,7,8,Hibernating,3323,0,GrabExpress,322000.0
USR004655,54,2,260000.0,2,Silver,Surabaya,0,At_Risk,2,1,3,2,6,8,Hibernating,2910,0,GrabMart|GrabFood,260000.0
USR008147,126,0,37000.0,1,Member,Jakarta,0,Hibernating,1,1,1,1,3,4,Hibernating,342,0,GrabCar,37000.0
USR004168,67,5,296000.0,4,Silver,Bandung,0,At_Risk,2,2,3,4,7,11,Hibernating,3275,4,GrabFood|GrabExpress|GrabBike|GrabMart,296000.0
USR003849,21,11,741000.0,1,Gold,Bandung,0,Loyal,3,3,4,1,10,11,Loyal,7268,2,GrabMart,741000.0
USR009847,218,0,38000.0,4,Member,Surabaya,1,Hibernating,1,1,1,4,3,7,Hibernating,446,3,GrabFood|GrabExpress|GrabCar|GrabMart,38000.0
USR008401,130,0,40000.0,1,Member,Jakarta,1,Hibernating,1,1,1,1,3,4,Hibernating,323,0,GrabBike,40000.0
USR005253,51,3,108000.0,2,Member,Surabaya,1,At_Risk,2,2,1,2,5,7,Hibernating,978,0,GrabMart|GrabBike,108000.0
USR007884,11,7,230000.0,2,Silver,Bekasi,0,Promising,4,3,2,2,9,11,Loyal,1958,0,GrabCar|GrabExpress,230000.0
USR005533,60,4,306000.0,1,Silver,Jakarta,0,At_Risk,2,2,3,1,7,8,Hibernating,2955,0,GrabMart,306000.0
USR002414,22,8,389000.0,3,Silver,Jakarta,0,Loyal,2,3,3,3,8,11,At_Risk,4096,4,GrabMart|GrabCar|GrabBike,389000.0
USR003554,14,10,683000.0,1,Gold,Medan,0,Loyal,3,3,4,1,10,11,Loyal,7751,2,GrabExpress,683000.0
USR004691,89,4,110000.0,1,Member,Bandung,1,At_Risk,1,2,1,1,4,5,Hibernating,1210,0,GrabFood,110000.0
USR004498,57,4,323000.0,4,Silver,Jakarta,1,At_Risk,2,2,3,4,7,11,Hibernating,2849,4,GrabMart|GrabExpress|GrabBike|GrabCar,323000.0
USR002195,24,8,628000.0,3,Gold,Medan,0,Loyal,2,3,4,3,9,12,At_Risk,5884,4,GrabBike|GrabExpress|GrabFood,628000.0
USR005045,76,2,348000.0,3,Silver,Surabaya,0,At_Risk,2,1,3,3,6,9,Hibernating,3490,4,GrabFood|GrabBike|GrabCar,348000.0
USR002600,8,9,422000.0,2,Silver,Surabaya,0,Loyal,4,3,3,2,10,12,Champions,3925,2,GrabBike|GrabMart,422000.0
USR001518,23,9,383000.0,1,Silver,Surabaya,0,Loyal,2,3,3,1,8,9,At_Risk,3807,2,GrabExpress,383000.0
USR004764,72,3,121000.0,2,Member,Jakarta,0,At_Risk,2,2,2,2,6,8,Hibernating,1115,0,GrabExpress|GrabFood,121000.0
USR004314,48,5,303000.0,3,Silver,Jakarta,0,At_Risk,2,2,3,3,7,10,Hibernating,2793,4,GrabExpress|GrabBike|GrabMart,303000.0
USR003366,7,14,795000.0,3,Gold,Jakarta,0,Loyal,4,4,4,3,12,15,Champions,8030,2,GrabFood|GrabBike|GrabCar,795000.0
USR006065,9,7,125000.0,2,Member,Jakarta,0,Promising,4,3,2,2,9,11,Loyal,1327,0,GrabFood|GrabMart,125000.0
USR006582,16,5,223000.0,3,Silver,Surabaya,0,Promising,3,2,2,3,7,10,Promising,2087,4,GrabBike|GrabExpress|GrabMart,223000.0
USR002633,26,12,372000.0,1,Silver,Bandung,0,Loyal,2,4,3,1,9,10,At_Risk,4362,2,GrabMart,372000.0
USR007337,15,5,82000.0,2,Member,Jakarta,0,Promising,3,2,1,2,6,8,Promising,783,0,GrabFood|GrabCar,82000.0
USR005633,72,3,270000.0,3,Silver,Jakarta,1,At_Risk,2,2,3,3,7,10,Hibernating,2503,4,GrabBike|GrabFood|GrabMart,270000.0
USR009168,321,0,27000.0,1,Member,Bandung,1,Hibernating,1,1,1,1,3,4,Hibernating,233,3,GrabMart,27000.0
USR008789,330,0,51000.0,2,Member,Medan,1,Hibernating,1,1,1,2,3,5,Hibernating,455,3,GrabExpress|GrabMart,51000.0
USR002434,24,12,536000.0,3,Silver,Bekasi,0,Loyal,2,4,3,3,9,12,At_Risk,6316,4,GrabCar|GrabExpress|GrabMart,536000.0
USR008277,111,0,41000.0,3,Member,Bandung,1,Hibernating,1,1,1,3,3,6,Hibernating,416,4,GrabMart|GrabBike|GrabExpress,41000.0
USR006758,19,6,218000.0,1,Silver,Medan,0,Promising,3,3,2,1,8,9,Loyal,2395,0,GrabCar,218000.0
USR006611,18,3,112000.0,1,Member,Jakarta,0,Promising,3,2,1,1,6,7,Promising,949,0,GrabFood,112000.0
USR004520,77,2,149000.0,1,Member,Medan,1,At_Risk,2,1,2,1,5,6,Hibernating,1451,0,GrabCar,149000.0
USR005587,60,3,283000.0,1,Silver,Medan,0,At_Risk,2,2,3,1,7,8,Hibernating,2332,0,GrabCar,283000.0
USR003545,10,11,681000.0,3,Gold,Jakarta,0,Loyal,4,3,4,3,11,14,Champions,6073,4,GrabBike|GrabFood|GrabMart,681000.0
USR005965,68,4,180000.0,2,Member,Bandung,1,At_Risk,2,2,2,2,6,8,Hibernating,1806,0,GrabExpress|GrabCar,180000.0
USR005992,45,3,255000.0,1,Silver,Jakarta,1,At_Risk,2,2,3,1,7,8,Hibernating,2379,0,GrabMart,255000.0
USR008805,126,0,3000.0,1,Member,Medan,1,Hibernating,1,1,1,1,3,4,Hibernating,28,0,GrabMart,3000.0
USR005531,66,2,173000.0,1,Member,Jakarta,0,At_Risk,2,1,2,1,5,6,Hibernating,1456,0,GrabMart,173000.0
USR005444,84,2,178000.0,1,Member,Jakarta,1,At_Risk,1,1,2,1,4,5,Hibernating,1796,0,GrabExpress,178000.0
USR000517,5,23,1295000.0,4,Gold,Jakarta,0,Champions,4,4,4,4,12,16,Champions,12477,1,GrabExpress|GrabBike|GrabMart|GrabFood,1295000.0
USR006110,18,5,120000.0,1,Member,Bandung,1,Promising,3,2,2,1,7,8,Promising,1415,0,GrabFood,120000.0
USR006864,10,7,188000.0,2,Member,Jakarta,0,Promising,4,3,2,2,9,11,Loyal,2092,0,GrabMart|GrabCar,188000.0
USR007960,3,4,227000.0,2,Silver,Jakarta,0,Promising,4,2,2,2,8,10,Promising,1949,0,GrabMart|GrabFood,227000.0
USR001415,5,17,2428000.0,2,Platinum,Jakarta,0,Champions,4,4,4,2,12,14,Champions,27229,1,GrabFood|GrabBike,2428000.0
USR004664,78,4,178000.0,2,Member,Medan,0,At_Risk,2,2,2,2,6,8,Hibernating,1723,0,GrabFood|GrabBike,178000.0
USR004456,62,4,233000.0,4,Silver,Jakarta,1,At_Risk,2,2,2,4,6,10,Hibernating,2407,4,GrabCar|GrabBike|GrabExpress|GrabFood,233000.0
USR002761,22,13,489000.0,2,Silver,Jakarta,0,Loyal,2,4,3,2,9,11,At_Risk,5446,2,GrabExpress|GrabCar,489000.0
USR004855,82,2,249000.0,1,Silver,Jakarta,1,At_Risk,1,1,3,1,5,6,Hibernating,2023,0,GrabExpress,249000.0
USR000127,3,29,1715000.0,3,Platinum,Surabaya,0,Champions,4,4,4,3,12,15,Champions,14742,1,GrabFood|GrabMart|GrabCar,1715000.0
USR003474,12,11,743000.0,1,Gold,Jakarta,0,Loyal,3,3,4,1,10,11,Loyal,7276,2,GrabExpress,743000.0
USR007969,6,4,131000.0,3,Member,Surabaya,0,Promising,4,2,2,3,8,11,Promising,1351,4,GrabBike|GrabMart|GrabExpress,131000.0
USR004310,89,5,247000.0,2,Silver,Bekasi,1,At_Risk,1,2,3,2,6,8,Hibernating,2129,0,GrabMart|GrabBike,247000.0
USR002438,7,14,455000.0,2,Silver,Jakarta,0,Loyal,4,4,3,2,11,13,Champions,4263,2,GrabCar|GrabExpress,455000.0
USR003765,16,8,667000.0,1,Gold,Surabaya,0,Loyal,3,3,4,1,10,11,Loyal,7358,2,GrabFood,667000.0
USR006876,9,6,220000.0,1,Silver,Bandung,0,Promising,4,3,2,1,9,10,Loyal,1862,0,GrabFood,220000.0
USR005896,78,2,328000.0,1,Silver,Jakarta,0,At_Risk,2,1,3,1,6,7,Hibernating,2898,0,GrabFood,328000.0
USR005840,50,4,130000.0,1,Member,Jakarta,0,At_Risk,2,2,2,1,6,7,Hibernating,1135,0,GrabBike,130000.0
USR008842,107,0,21000.0,3,Member,Medan,0,Hibernating,1,1,1,3,3,6,Hibernating,197,4,GrabBike|GrabExpress|GrabMart,21000.0
USR009770,296,0,74000.0,1,Member,Surabaya,1,Hibernating,1,1,1,1,3,4,Hibernating,806,3,GrabFood,74000.0
USR001473,12,23,1716000.0,4,Platinum,Medan,0,Champions,3,4,4,4,11,15,Loyal,19386,1,GrabMart|GrabFood|GrabCar|GrabExpress,1716000.0
USR004821,45,5,339000.0,2,Silver,Bekasi,1,At_Risk,2,2,3,2,7,9,Hibernating,2946,0,GrabFood|GrabBike,339000.0
USR006915,20,6,144000.0,1,Member,Jakarta,0,Promising,3,3,2,1,8,9,Loyal,1262,0,GrabCar,144000.0
USR003560,16,11,522000.0,4,Silver,Medan,0,Loyal,3,3,3,4,9,13,Loyal,4565,4,GrabExpress|GrabCar|GrabBike|GrabFood,522000.0
USR003951,23,12,742000.0,1,Gold,Jakarta,0,Loyal,2,4,4,1,10,11,At_Risk,6363,2,GrabFood,742000.0
USR000049,5,27,2316000.0,2,Platinum,Jakarta,0,Champions,4,4,4,2,12,14,Champions,22086,1,GrabCar|GrabFood,2316000.0
USR005437,78,3,345000.0,2,Silver,Jakarta,0,At_Risk,2,2,3,2,7,9,Hibernating,4106,0,GrabMart|GrabExpress,345000.0
USR009897,151,0,3000.0,1,Member,Surabaya,1,Hibernating,1,1,1,1,3,4,Hibernating,31,0,GrabFood,3000.0
USR000887,13,22,1586000.0,3,Platinum,Jakarta,0,Champions,3,4,4,3,11,14,Loyal,15614,1,GrabMart|GrabCar|GrabExpress,1586000.0
USR002616,13,13,495000.0,3,Silver,Jakarta,1,Loyal,3,4,3,3,10,13,Loyal,5441,4,GrabExpress|GrabFood|GrabMart,495000.0
USR000516,9,17,1369000.0,3,Gold,Medan,0,Champions,4,4,4,3,12,15,Champions,11773,1,GrabCar|GrabBike|GrabMart,1369000.0
USR003168,27,8,560000.0,1,Silver,Jakarta,0,Loyal,2,3,3,1,8,9,At_Risk,6034,2,GrabExpress,560000.0
USR002949,16,11,659000.0,1,Gold,Jakarta,0,Loyal,3,3,4,1,10,11,Loyal,5740,2,GrabFood,659000.0
USR001424,4,18,2102000.0,2,Platinum,Surabaya,0,Champions,4,4,4,2,12,14,Champions,24474,1,GrabMart|GrabBike,2102000.0
USR000139,10,21,832000.0,1,Gold,Jakarta,1,Champions,4,4,4,1,12,13,Champions,7110,2,GrabFood,832000.0
USR001924,29,11,704000.0,3,Gold,Jakarta,0,Loyal,2,3,4,3,9,12,At_Risk,5991,4,GrabExpress|GrabBike|GrabCar,704000.0
USR002378,26,12,348000.0,1,Silver,Medan,0,Loyal,2,4,3,1,9,10,At_Risk,3480,2,GrabFood,348000.0
USR003197,28,13,391000.0,2,Silver,Bekasi,0,Loyal,2,4,3,2,9,11,At_Risk,3979,2,GrabExpress|GrabBike,391000.0
USR005131,52,4,167000.0,1,Member,Jakarta,1,At_Risk,2,2,2,1,6,7,Hibernating,1531,0,GrabExpress,167000.0
USR000112,10,22,2471000.0,3,Platinum,Jakarta,0,Champions,4,4,4,3,12,15,Champions,20101,1,GrabBike|GrabFood|GrabCar,2471000.0
USR004559,55,2,292000.0,3,Silver,Bekasi,0,At_Risk,2,1,3,3,6,9,Hibernating,2977,4,GrabExpress|GrabCar|GrabBike,292000.0
USR004595,74,3,321000.0,2,Silver,Jakarta,0,At_Risk,2,2,3,2,7,9,Hibernating,3694,0,GrabFood|GrabCar,321000.0
USR007997,18,3,170000.0,1,Member,Medan,1,Promising,3,2,2,1,7,8,Promising,1892,0,GrabMart,170000.0
USR003250,26,13,694000.0,3,Gold,Surabaya,0,Loyal,2,4,4,3,10,13,At_Risk,6560,4,GrabCar|GrabFood|GrabExpress,694000.0
USR004690,53,4,156000.0,1,Member,Bekasi,0,At_Risk,2,2,2,1,6,7,Hibernating,1815,0,GrabFood,156000.0
USR008115,103,0,72000.0,1,Member,Surabaya,1,Hibernating,1,1,1,1,3,4,Hibernating,852,0,GrabMart,72000.0
USR007767,8,7,218000.0,1,Silver,Bekasi,1,Promising,4,3,2,1,9,10,Loyal,2462,0,GrabCar,218000.0
USR004546,73,5,152000.0,4,Member,Surabaya,1,At_Risk,2,2,2,4,6,10,Hibernating,1779,4,GrabBike|GrabCar|GrabFood|GrabExpress,152000.0
USR007084,3,7,160000.0,4,Member,Bandung,0,Promising,4,3,2,4,9,13,Loyal,1351,4,GrabExpress|GrabMart|GrabBike|GrabCar,160000.0
USR003277,25,10,765000.0,4,Gold,Bandung,1,Loyal,2,3,4,4,9,13,At_Risk,9032,4,GrabCar|GrabMart|GrabExpress|GrabFood,765000.0
USR007542,9,4,212000.0,1,Silver,Jakarta,1,Promising,4,2,2,1,8,9,Promising,2076,0,GrabBike,212000.0
USR006593,7,7,110000.0,3,Member,Bekasi,0,Promising,4,3,1,3,8,11,Loyal,1295,4,GrabExpress|GrabFood|GrabMart,110000.0
USR004068,48,4,263000.0,4,Silver,Bandung,1,At_Risk,2,2,3,4,7,11,Hibernating,2169,4,GrabMart|GrabExpress|GrabCar|GrabFood,263000.0
USR004408,57,4,340000.0,2,Silver,Jakarta,1,At_Risk,2,2,3,2,7,9,Hibernating,3229,0,GrabMart|GrabCar,340000.0
USR008644,337,0,26000.0,1,Member,Bekasi,1,Hibernating,1,1,1,1,3,4,Hibernating,224,3,GrabFood,26000.0
USR008588,259,0,46000.0,1,Member,Jakarta,0,Hibernating,1,1,1,1,3,4,Hibernating,393,3,GrabBike,46000.0
USR007384,7,7,86000.0,2,Member,Bekasi,0,Promising,4,3,1,2,8,10,Loyal,967,0,GrabMart|GrabBike,86000.0
USR003222,8,13,478000.0,1,Silver,Jakarta,0,Loyal,4,4,3,1,11,12,Champions,3987,2,GrabFood,478000.0
USR008210,100,0,61000.0,1,Member,Medan,0,Hibernating,1,1,1,1,3,4,Hibernating,631,0,GrabExpress,61000.0
USR000451,2,29,1299000.0,4,Gold,Jakarta,0,Champions,4,4,4,4,12,16,Champions,13499,1,GrabFood|GrabExpress|GrabCar|GrabBike,1299000.0
USR003731,29,8,548000.0,1,Silver,Surabaya,0,Loyal,2,3,3,1,8,9,At_Risk,6220,2,GrabBike,548000.0
USR008953,278,0,58000.0,2,Member,Bekasi,1,Hibernating,1,1,1,2,3,5,Hibernating,668,3,GrabCar|GrabFood,58000.0
USR004986,53,3,319000.0,1,Silver,Jakarta,0,At_Risk,2,2,3,1,7,8,Hibernating,2763,0,GrabMart,319000.0
USR003663,17,12,527000.0,1,Silver,Surabaya,0,Loyal,3,4,3,1,10,11,Loyal,5720,2,GrabMart,527000.0
USR002763,28,8,467000.0,2,Silver,Bekasi,0,Loyal,2,3,3,2,8,10,At_Risk,3812,2,GrabCar|GrabMart,467000.0
USR000658,13,29,1552000.0,3,Platinum,Surabaya,0,Champions,3,4,4,3,11,14,Loyal,16638,1,GrabMart|GrabExpress|GrabFood,1552000.0
USR007678,18,7,121000.0,3,Member,Bandung,1,Promising,3,3,2,3,8,11,Loyal,1054,4,GrabMart|GrabExpress|GrabBike,121000.0
USR007676,3,3,125000.0,4,Member,Jakarta,0,Promising,4,2,2,4,8,12,Promising,1495,4,GrabExpress|GrabMart|GrabCar|GrabFood,125000.0
USR004620,66,3,325000.0,1,Silver,Bandung,0,At_Risk,2,2,3,1,7,8,Hibernating,3325,0,GrabBike,325000.0
USR000999,11,24,2227000.0,3,Platinum,Jakarta,0,Champions,4,4,4,3,12,15,Champions,22416,1,GrabMart|GrabFood|GrabCar,2227000.0
USR000389,11,29,2036000.0,3,Platinum,Medan,0,Champions,4,4,4,3,12,15,Champions,16912,1,GrabCar|GrabExpress|GrabMart,2036000.0
USR003407,19,11,522000.0,2,Silver,Bandung,0,Loyal,3,3,3,2,9,11,Loyal,5635,2,GrabBike|GrabCar,522000.0
USR001476,7,29,1041000.0,1,Gold,Jakarta,0,Champions,4,4,4,1,12,13,Champions,9762,1,GrabBike,1041000.0
USR002240,12,9,392000.0,2,Silver,Jakarta,0,Loyal,3,3,3,2,9,11,Loyal,3939,2,GrabMart|GrabExpress,392000.0
USR002386,12,12,721000.0,1,Gold,Jakarta,0,Loyal,3,4,4,1,11,12,Loyal,7374,2,GrabCar,721000.0
USR009139,177,0,54000.0,1,Member,Medan,1,Hibernating,1,1,1,1,3,4,Hibernating,644,3,GrabMart,54000.0
USR000992,6,28,2153000.0,2,Platinum,Jakarta,0,Champions,4,4,4,2,12,14,Champions,19478,1,GrabExpress|GrabCar,2153000.0
USR004997,77,5,124000.0,3,Member,Jakarta,0,At_Risk,2,2,2,3,6,9,Hibernating,1092,4,GrabMart|GrabExpress|GrabBike,124000.0
USR003922,10,14,583000.0,2,Silver,Medan,0,Loyal,4,4,3,2,11,13,Champions,6112,2,GrabBike|GrabMart,583000.0
USR002972,13,12,494000.0,3,Silver,Jakarta,0,Loyal,3,4,3,3,10,13,Loyal,5890,4,GrabExpress|GrabBike|GrabCar,494000.0
USR003386,10,12,320000.0,3,Silver,Bekasi,0,Loyal,4,4,3,3,11,14,Champions,3285,4,GrabCar|GrabBike|GrabMart,320000.0
USR007885,10,6,150000.0,1,Member,Medan,1,Promising,4,3,2,1,9,10,Loyal,1689,0,GrabMart,150000.0
USR008812,313,0,79000.0,1,Member,Jakarta,1,Hibernating,1,1,1,1,3,4,Hibernating,742,3,GrabBike,79000.0
USR004769,61,2,154000.0,3,Member,Bekasi,0,At_Risk,2,1,2,3,5,8,Hibernating,1736,4,GrabCar|GrabMart|GrabBike,154000.0
USR001293,8,17,2275000.0,3,Platinum,Bandung,0,Champions,4,4,4,3,12,15,Champions,18577,1,GrabFood|GrabBike|GrabMart,2275000.0
USR001824,29,14,556000.0,1,Silver,Bekasi,0,Loyal,2,4,3,1,9,10,At_Risk,4883,2,GrabFood,556000.0
USR002873,27,8,586000.0,2,Silver,Bandung,0,Loyal,2,3,3,2,8,10,At_Risk,4814,2,GrabBike|GrabMart,586000.0
USR004173,68,3,154000.0,1,Member,Surabaya,0,At_Risk,2,2,2,1,6,7,Hibernating,1699,0,GrabFood,154000.0
USR002535,7,12,377000.0,3,Silver,Jakarta,0,Loyal,4,4,3,3,11,14,Champions,4028,4,GrabBike|GrabFood|GrabExpress,377000.0
USR009132,252,0,14000.0,2,Member,Bekasi,0,Hibernating,1,1,1,2,3,5,Hibernating,151,3,GrabCar|GrabFood,14000.0
USR001907,13,8,346000.0,1,Silver,Surabaya,0,Loyal,3,3,3,1,9,10,Loyal,3082,0,GrabCar,346000.0
USR000042,11,29,1535000.0,4,Platinum,Jakarta,0,Champions,4,4,4,4,12,16,Champions,18086,1,GrabFood|GrabCar|GrabExpress|GrabMart,1535000.0
USR009491,247,0,35000.0,1,Member,Surabaya,1,Hibernating,1,1,1,1,3,4,Hibernating,335,3,GrabExpress,35000.0
USR000368,2,16,1513000.0,3,Platinum,Bekasi,0,Champions,4,4,4,3,12,15,Champions,17509,1,GrabBike|GrabFood|GrabMart,1513000.0
USR001151,1,25,2480000.0,3,Platinum,Medan,0,Champions,4,4,4,3,12,15,Champions,22790,1,GrabExpress|GrabCar|GrabFood,2480000.0
USR007752,7,7,226000.0,2,Silver,Medan,1,Promising,4,3,2,2,9,11,Loyal,2357,0,GrabMart|GrabFood,226000.0
USR006358,10,6,203000.0,2,Silver,Jakarta,0,Promising,4,3,2,2,9,11,Loyal,1781,0,GrabFood|GrabCar,203000.0
USR005912,79,4,241000.0,1,Silver,Jakarta,0,At_Risk,1,2,3,1,6,7,Hibernating,2727,0,GrabExpress,241000.0
USR006507,4,5,140000.0,2,Member,Jakarta,0,Promising,4,2,2,2,8,10,Promising,1584,0,GrabMart|GrabBike,140000.0
USR007525,19,7,199000.0,3,Member,Bekasi,1,Promising,3,3,2,3,8,11,Loyal,1748,4,GrabExpress|GrabBike|GrabCar,199000.0
USR004160,70,5,301000.0,3,Silver,Surabaya,0,At_Risk,2,2,3,3,7,10,Hibernating,2785,4,GrabMart|GrabCar|GrabFood,301000.0
USR004287,50,4,241000.0,1,Silver,Surabaya,0,At_Risk,2,2,3,1,7,8,Hibernating,2733,0,GrabFood,241000.0
USR007775,12,7,227000.0,1,Silver,Surabaya,0,Promising,3,3,2,1,8,9,Loyal,2093,0,GrabExpress,227000.0
USR006714,18,7,219000.0,3,Silver,Bandung,0,Promising,3,3,2,3,8,11,Loyal,2494,4,GrabExpress|GrabFood|GrabBike,219000.0
USR000174,10,27,1470000.0,2,Gold,Surabaya,0,Champions,4,4,4,2,12,14,Champions,12859,1,GrabMart|GrabBike,1470000.0
USR001903,22,13,608000.0,3,Gold,Surabaya,0,Loyal,2,4,4,3,10,13,At_Risk,6653,4,GrabCar|GrabFood|GrabBike,608000.0
USR001099,11,29,1164000.0,1,Gold,Bekasi,0,Champions,4,4,4,1,12,13,Champions,11962,1,GrabExpress,1164000.0
USR008114,186,0,61000.0,3,Member,Bandung,1,Hibernating,1,1,1,3,3,6,Hibernating,683,3,GrabExpress|GrabBike|GrabMart,61000.0
USR003408,18,8,375000.0,4,Silver,Bekasi,0,Loyal,3,3,3,4,9,13,Loyal,4135,4,GrabFood|GrabBike|GrabMart|GrabCar,375000.0
USR001538,16,11,397000.0,2,Silver,Bandung,0,Loyal,3,3,3,2,9,11,Loyal,3495,2,GrabMart|GrabCar,397000.0
USR002292,26,12,738000.0,3,Gold,Jakarta,0,Loyal,2,4,4,3,10,13,At_Risk,8564,4,GrabExpress|GrabFood|GrabCar,738000.0
USR009300,254,0,14000.0,1,Member,Jakarta,1,Hibernating,1,1,1,1,3,4,Hibernating,165,3,GrabFood,14000.0
USR001363,8,27,1223000.0,4,Gold,Medan,0,Champions,4,4,4,4,12,16,Champions,11196,1,GrabBike|GrabExpress|GrabMart|GrabFood,1223000.0
USR007188,17,3,131000.0,1,Member,Bandung,0,Promising,3,2,2,1,7,8,Promising,1204,0,GrabCar,131000.0
USR006627,20,3,221000.0,2,Silver,Bandung,0,Promising,3,2,2,2,7,9,Promising,2360,0,GrabBike|GrabFood,221000.0
USR005260,50,5,180000.0,2,Member,Surabaya,1,At_Risk,2,2,2,2,6,8,Hibernating,2077,0,GrabBike|GrabCar,180000.0
USR006815,20,5,244000.0,1,Silver,Jakarta,0,Promising,3,2,3,1,8,9,Promising,2280,0,GrabCar,244000.0
USR009461,338,0,78000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,864,3,GrabMart|GrabFood,78000.0
USR000680,2,25,1176000.0,2,Gold,Surabaya,0,Champions,4,4,4,2,12,14,Champions,12100,1,GrabCar|GrabExpress,1176000.0
USR009315,238,0,77000.0,1,Member,Surabaya,1,Hibernating,1,1,1,1,3,4,Hibernating,845,3,GrabExpress,77000.0
USR009298,196,0,62000.0,1,Member,Jakarta,1,Hibernating,1,1,1,1,3,4,Hibernating,679,3,GrabFood,62000.0
USR003664,15,9,759000.0,2,Gold,Jakarta,0,Loyal,3,3,4,2,10,12,Loyal,6297,2,GrabMart|GrabBike,759000.0
USR001661,11,13,476000.0,2,Silver,Jakarta,0,Loyal,4,4,3,2,11,13,Champions,4366,2,GrabFood|GrabMart,476000.0
USR000508,12,29,960000.0,2,Gold,Jakarta,0,Champions,3,4,4,2,11,13,Loyal,11059,1,GrabBike|GrabCar,960000.0
USR000166,12,20,1709000.0,1,Platinum,Jakarta,0,Champions,3,4,4,1,11,12,Loyal,15862,1,GrabFood,1709000.0
USR005497,82,3,346000.0,3,Silver,Surabaya,0,At_Risk,1,2,3,3,6,9,Hibernating,3372,4,GrabExpress|GrabFood|GrabBike,346000.0
USR008299,105,0,34000.0,3,Member,Surabaya,1,Hibernating,1,1,1,3,3,6,Hibernating,291,4,GrabMart|GrabBike|GrabCar,34000.0
USR001006,10,20,2047000.0,4,Platinum,Jakarta,0,Champions,4,4,4,4,12,16,Champions,18606,1,GrabMart|GrabFood|GrabCar|GrabBike,2047000.0
USR009739,107,0,40000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,442,0,GrabCar|GrabBike,40000.0
USR001914,15,10,371000.0,3,Silver,Jakarta,0,Loyal,3,3,3,3,9,12,Loyal,4420,4,GrabBike|GrabFood|GrabMart,371000.0
USR003494,21,11,632000.0,2,Gold,Jakarta,0,Loyal,3,3,4,2,10,12,Loyal,6479,2,GrabMart|GrabExpress,632000.0
USR009633,124,0,37000.0,2,Member,Bekasi,1,Hibernating,1,1,1,2,3,5,Hibernating,308,0,GrabFood|GrabMart,37000.0
USR009750,147,0,36000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,393,3,GrabCar|GrabBike,36000.0
USR006444,18,4,150000.0,2,Member,Bandung,0,Promising,3,2,2,2,7,9,Promising,1647,0,GrabExpress|GrabMart,150000.0
USR004990,57,2,212000.0,1,Silver,Jakarta,1,At_Risk,2,1,2,1,5,6,Hibernating,2275,0,GrabFood,212000.0
USR002536,26,9,710000.0,1,Gold,Jakarta,0,Loyal,2,3,4,1,9,10,At_Risk,7867,2,GrabCar,710000.0
USR001104,3,27,804000.0,1,Gold,Bekasi,0,Champions,4,4,4,1,12,13,Champions,8166,2,GrabExpress,804000.0
USR003875,9,11,584000.0,2,Silver,Jakarta,0,Loyal,4,3,3,2,10,12,Champions,5861,2,GrabCar|GrabFood,584000.0
USR007523,6,7,144000.0,1,Member,Jakarta,0,Promising,4,3,2,1,9,10,Loyal,1600,0,GrabBike,144000.0
USR001752,29,13,539000.0,2,Silver,Surabaya,1,Loyal,2,4,3,2,9,11,At_Risk,4604,2,GrabCar|GrabFood,539000.0
USR005310,59,5,214000.0,3,Silver,Jakarta,0,At_Risk,2,2,2,3,6,9,Hibernating,2271,4,GrabBike|GrabExpress|GrabCar,214000.0
USR007296,3,5,152000.0,2,Member,Jakarta,1,Promising,4,2,2,2,8,10,Promising,1466,0,GrabMart|GrabExpress,152000.0
USR002916,15,9,426000.0,1,Silver,Bandung,0,Loyal,3,3,3,1,9,10,Loyal,3462,2,GrabExpress,426000.0
USR008974,304,0,60000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,493,3,GrabExpress|GrabMart,60000.0
USR005754,59,3,199000.0,1,Member,Bandung,1,At_Risk,2,2,2,1,6,7,Hibernating,2036,0,GrabMart,199000.0
USR000152,4,24,1247000.0,2,Gold,Bekasi,0,Champions,4,4,4,2,12,14,Champions,12884,1,GrabFood|GrabCar,1247000.0
USR007690,4,7,212000.0,4,Silver,Jakarta,1,Promising,4,3,2,4,9,13,Loyal,1801,4,GrabBike|GrabFood|GrabExpress|GrabMart,212000.0
USR005679,58,4,212000.0,2,Silver,Jakarta,0,At_Risk,2,2,2,2,6,8,Hibernating,2277,0,GrabMart|GrabCar,212000.0
