user_id,segment_true,last_tx_date,recency_days,frequency_monthly,monetary_monthly,ovo_points_balance,tier,services_used,n_services,city,churn_label
USR000298,Champions,2024-12-19,13,29,1328000.0,12557,Gold,GrabCar|GrabMart|GrabBike|GrabFood,4,Bekasi,0
USR001675,Loyal,2024-12-25,7,12,674000.0,7718,Gold,GrabMart|GrabBike|GrabFood,3,Jakarta,1
USR003347,Loyal,2024-12-23,9,8,612000.0,6907,Gold,GrabCar,1,Surabaya,0
USR002735,Loyal,2024-12-13,19,14,655000.0,5990,Gold,GrabMart|GrabCar,2,Jakarta,0
USR007819,Promising,2024-12-21,11,4,220000.0,2498,Silver,GrabFood,1,Bekasi,0
USR004988,At_Risk,2024-10-19,74,2,195000.0,2169,Member,GrabFood|GrabCar|GrabExpress,3,Jakarta,0
USR009894,Hibernating,2024-08-08,146,0,22000.0,182,Member,GrabExpress|GrabMart,2,Medan,1
USR005817,At_Risk,2024-10-18,75,4,340000.0,3934,Silver,GrabExpress,1,Jakarta,0
USR004325,At_Risk,2024-10-15,78,4,203000.0,1790,Silver,GrabMart|GrabExpress|GrabBike,3,Jakarta,1
USR006719,Promising,2024-12-29,3,4,243000.0,2814,Silver,GrabExpress,1,Surabaya,0
USR008786,Hibernating,2024-02-27,309,0,71000.0,725,Member,GrabFood,1,Jakarta,1
USR004550,At_Risk,2024-10-13,80,4,126000.0,1183,Member,GrabCar|GrabFood|GrabBike,3,Jakarta,1
USR008572,Hibernating,2024-02-17,319,0,29000.0,277,Member,GrabCar|GrabFood|GrabExpress|GrabBike,4,Bandung,1
USR007847,Promising,2024-12-22,10,6,215000.0,2036,Silver,GrabFood|GrabBike|GrabMart,3,Jakarta,0
USR002103,Loyal,2024-12-15,17,10,508000.0,4741,Silver,GrabExpress|GrabMart,2,Jakarta,0
USR005813,At_Risk,2024-10-07,86,4,127000.0,1098,Member,GrabMart|GrabFood,2,Surabaya,0
USR009104,Hibernating,2024-09-28,95,0,70000.0,774,Member,GrabMart|GrabBike|GrabFood|GrabCar,4,Bekasi,1
USR007453,Promising,2024-12-13,19,6,193000.0,1606,Member,GrabFood|GrabMart|GrabExpress|GrabBike,4,Surabaya,1
USR001837,Loyal,2024-12-18,14,13,316000.0,2725,Silver,GrabBike,1,Jakarta,1
USR007902,Promising,2024-12-27,5,7,165000.0,1568,Member,GrabMart,1,Bandung,0
USR008318,Hibernating,2024-03-23,284,0,44000.0,370,Member,GrabExpress|GrabFood,2,Jakarta,1
USR008723,Hibernating,2024-03-05,302,0,55000.0,656,Member,GrabCar|GrabMart,2,Jakarta,1
USR000607,Champions,2024-12-27,5,21,2355000.0,22496,Platinum,GrabBike|GrabFood|GrabMart|GrabExpress,4,Surabaya,0
USR008374,Hibernating,2024-02-02,334,0,17000.0,158,Member,GrabBike|GrabCar,2,Bandung,1
USR001093,Champions,2024-12-31,1,15,1193000.0,13015,Gold,GrabMart|GrabFood|GrabBike|GrabExpress,4,Bandung,0
USR006387,Promising,2024-12-20,12,3,218000.0,2255,Silver,GrabMart|GrabExpress|GrabFood,3,Jakarta,0
USR006505,Promising,2024-12-16,16,5,240000.0,2341,Silver,GrabExpress,1,Medan,1
USR008964,Hibernating,2024-04-22,254,0,64000.0,514,Member,GrabCar,1,Jakarta,1
USR004487,At_Risk,2024-11-11,51,4,205000.0,2121,Silver,GrabBike|GrabMart|GrabCar,3,Medan,1
USR000160,Champions,2024-12-26,6,23,1693000.0,14544,Platinum,GrabExpress,1,Jakarta,0
USR000203,Champions,2024-12-26,6,25,1410000.0,13872,Gold,GrabMart|GrabFood|GrabCar,3,Bandung,0
USR007040,Promising,2024-12-23,9,4,92000.0,792,Member,GrabBike,1,Surabaya,0
USR005893,At_Risk,2024-10-29,64,2,227000.0,2286,Silver,GrabMart,1,Bekasi,0
USR004933,At_Risk,2024-10-12,81,3,102000.0,994,Member,GrabMart,1,Bekasi,1
USR002934,Loyal,2024-12-21,11,8,706000.0,6061,Gold,GrabBike,1,Jakarta,0
USR007322,Promising,2024-12-28,4,3,224000.0,1858,Silver,GrabExpress|GrabMart|GrabFood,3,Jakarta,0
USR002435,Loyal,2024-12-22,10,11,568000.0,6272,Silver,GrabFood|GrabMart|GrabBike|GrabCar,4,Bekasi,0
USR001230,Champions,2024-12-25,7,22,2213000.0,25148,Platinum,GrabBike|GrabMart|GrabCar,3,Bekasi,0
USR008675,Hibernating,2024-07-30,155,0,3000.0,30,Member,GrabMart|GrabBike|GrabCar,3,Jakarta,1
USR003046,Loyal,2024-12-08,24,13,797000.0,6833,Gold,GrabCar|GrabBike|GrabMart,3,Bekasi,0
USR009654,Hibernating,2024-08-09,145,0,77000.0,919,Member,GrabBike|GrabMart,2,Jakarta,1
USR008419,Hibernating,2024-02-08,328,0,43000.0,500,Member,GrabExpress|GrabFood|GrabMart,3,Bekasi,1
USR007666,Promising,2024-12-28,4,3,126000.0,1082,Member,GrabMart|GrabFood,2,Bekasi,0
USR006407,Promising,2024-12-14,18,7,107000.0,1219,Member,GrabCar|GrabFood,2,Bekasi,0
USR004251,At_Risk,2024-10-10,83,2,171000.0,1985,Member,GrabBike|GrabMart,2,Jakarta,0
USR005577,At_Risk,2024-11-16,46,4,177000.0,1787,Member,GrabBike,1,Medan,0
USR003293,Loyal,2024-12-12,20,8,656000.0,6160,Gold,GrabMart|GrabExpress|GrabBike,3,Jakarta,1
USR004034,At_Risk,2024-11-04,58,5,104000.0,929,Member,GrabExpress|GrabMart,2,Jakarta,1
USR008112,Hibernating,2024-09-11,112,0,30000.0,293,Member,GrabMart,1,Jakarta,1
USR004290,At_Risk,2024-10-05,88,2,152000.0,1230,Member,GrabMart|GrabFood,2,Bekasi,1
USR004334,At_Risk,2024-10-04,89,2,200000.0,2393,Member,GrabMart,1,Surabaya,0
USR005931,At_Risk,2024-10-04,89,3,171000.0,1916,Member,GrabFood|GrabExpress|GrabMart,3,Jakarta,1
USR003877,Loyal,2024-12-15,17,9,709000.0,7460,Gold,GrabExpress,1,Medan,0
USR005428,At_Risk,2024-11-04,58,2,139000.0,1132,Member,GrabExpress|GrabFood,2,Surabaya,1
USR004753,At_Risk,2024-10-12,81,3,269000.0,2920,Silver,GrabBike|GrabFood,2,Jakarta,1
USR004886,At_Risk,2024-10-07,86,3,309000.0,2578,Silver,GrabFood|GrabExpress|GrabCar|GrabMart,4,Medan,0
USR000857,Champions,2024-12-20,12,29,1559000.0,14733,Platinum,GrabCar|GrabMart,2,Jakarta,0
USR008233,Hibernating,2024-08-22,132,0,70000.0,586,Member,GrabBike,1,Jakarta,1
USR008375,Hibernating,2024-09-23,100,0,80000.0,887,Member,GrabExpress,1,Jakarta,1
USR002561,Loyal,2024-12-07,25,8,543000.0,4705,Silver,GrabMart|GrabExpress,2,Jakarta,0
USR003801,Loyal,2024-12-24,8,14,755000.0,8423,Gold,GrabExpress,1,Jakarta,0
USR002640,Loyal,2024-12-19,13,13,528000.0,5110,Silver,GrabExpress|GrabBike|GrabCar,3,Bekasi,0
USR009663,Hibernating,2024-06-25,190,0,1000.0,10,Member,GrabBike|GrabExpress,2,Jakarta,1
USR004490,At_Risk,2024-10-24,69,3,111000.0,1106,Member,GrabFood|GrabBike|GrabMart|GrabExpress,4,Medan,1
USR002347,Loyal,2024-12-19,13,9,410000.0,3657,Silver,GrabFood,1,Jakarta,0
USR000649,Champions,2024-12-31,1,23,1108000.0,10337,Gold,GrabFood|GrabBike|GrabExpress,3,Jakarta,0
USR002781,Loyal,2024-12-05,27,13,659000.0,7536,Gold,GrabMart,1,Bandung,0
USR005652,At_Risk,2024-10-06,87,5,348000.0,2851,Silver,GrabBike,1,Bekasi,0
USR008543,Hibernating,2024-03-31,276,0,65000.0,597,Member,GrabFood|GrabBike|GrabExpress,3,Medan,1
USR008677,Hibernating,2024-09-28,95,0,30000.0,331,Member,GrabExpress|GrabFood,2,Jakarta,1
USR006433,Promising,2024-12-26,6,5,106000.0,1098,Member,GrabFood|GrabCar|GrabExpress|GrabMart,4,Bekasi,0
USR000615,Champions,2024-12-31,1,21,1434000.0,17079,Gold,GrabFood|GrabCar|GrabMart|GrabBike,4,Jakarta,0
USR008448,Hibernating,2024-03-28,279,0,71000.0,834,Member,GrabExpress|GrabCar|GrabBike,3,Surabaya,0
USR002575,Loyal,2024-12-06,26,10,419000.0,3639,Silver,GrabFood|GrabBike|GrabMart,3,Jakarta,0
USR000053,Champions,2024-12-22,10,26,1600000.0,18571,Platinum,GrabFood|GrabExpress,2,Jakarta,0
USR003340,Loyal,2024-12-05,27,9,357000.0,4281,Silver,GrabFood|GrabExpress|GrabMart,3,Surabaya,0
USR007037,Promising,2024-12-22,10,6,116000.0,1182,Member,GrabExpress|GrabCar|GrabFood,3,Surabaya,1
USR001705,Loyal,2024-12-19,13,9,411000.0,3290,Silver,GrabExpress|GrabFood,2,Bandung,0
USR009060,Hibernating,2024-04-04,272,0,54000.0,614,Member,GrabExpress,1,Jakarta,1
USR009352,Hibernating,2024-07-14,171,0,48000.0,562,Member,GrabFood|GrabExpress,2,Bekasi,1
USR001493,Champions,2024-12-19,13,18,1503000.0,15059,Platinum,GrabFood|GrabCar|GrabMart,3,Jakarta,0
USR009963,Hibernating,2024-08-16,138,0,6000.0,66,Member,GrabBike,1,Jakarta,1
USR005632,At_Risk,2024-10-16,77,3,253000.0,2321,Silver,GrabExpress,1,Bekasi,1
USR000803,Champions,2024-12-19,13,27,2481000.0,23784,Platinum,GrabFood|GrabExpress|GrabMart,3,Surabaya,0
USR004953,At_Risk,2024-11-01,61,3,211000.0,1837,Silver,GrabCar|GrabExpress,2,Jakarta,1
USR006933,Promising,2024-12-12,20,6,187000.0,1817,Member,GrabCar|GrabExpress,2,Jakarta,0
USR007104,Promising,2024-12-13,19,5,113000.0,1150,Member,GrabBike|GrabCar|GrabMart|GrabFood,4,Surabaya,0
USR000990,Champions,2024-12-27,5,23,1343000.0,13139,Gold,GrabCar|GrabExpress,2,Bandung,0
USR002774,Loyal,2024-12-12,20,9,441000.0,4940,Silver,GrabFood|GrabCar,2,Jakarta,0
USR007470,Promising,2024-12-19,13,4,83000.0,803,Member,GrabExpress,1,Bandung,0
USR006419,Promising,2024-12-12,20,7,98000.0,875,Member,GrabBike,1,Medan,0
USR003513,Loyal,2024-12-03,29,14,645000.0,6544,Gold,GrabBike|GrabExpress,2,Jakarta,0
USR005478,At_Risk,2024-10-29,64,2,350000.0,2996,Silver,GrabExpress|GrabMart,2,Jakarta,1
USR008400,Hibernating,2024-05-18,228,0,7000.0,58,Member,GrabFood|GrabBike,2,Jakarta,1
USR000219,Champions,2024-12-27,5,26,2365000.0,27602,Platinum,GrabFood|GrabMart|GrabCar|GrabExpress,4,Bandung,0
USR006969,Promising,2024-12-13,19,5,98000.0,787,Member,GrabBike|GrabCar|GrabExpress|GrabMart,4,Jakarta,0
USR001288,Champions,2024-12-25,7,20,1057000.0,10767,Gold,GrabCar|GrabBike,2,Surabaya,0
USR003163,Loyal,2024-12-14,18,10,611000.0,6169,Gold,GrabCar,1,Bekasi,0
USR004678,At_Risk,2024-11-17,45,3,187000.0,1978,Member,GrabBike,1,Bekasi,1
USR002618,Loyal,2024-12-16,16,9,793000.0,9382,Gold,GrabMart|GrabExpress,2,Surabaya,0
USR003612,Loyal,2024-12-25,7,8,365000.0,3781,Silver,GrabBike|GrabMart|GrabCar,3,Jakarta,0
USR000043,Champions,2024-12-30,2,24,1381000.0,16021,Gold,GrabBike|GrabFood|GrabMart,3,Medan,0
USR008094,Hibernating,2024-07-08,177,0,29000.0,326,Member,GrabMart|GrabCar|GrabBike,3,Bekasi,1
USR008372,Hibernating,2024-02-11,325,0,43000.0,383,Member,GrabExpress|GrabFood,2,Bekasi,1
USR003792,Loyal,2024-12-23,9,10,543000.0,5881,Silver,GrabCar|GrabBike,2,Jakarta,0
USR003571,Loyal,2024-12-24,8,11,745000.0,6073,Gold,GrabMart,1,Jakarta,0
USR009980,Hibernating,2024-01-30,337,0,38000.0,382,Member,GrabExpress,1,Bekasi,1
USR001503,Loyal,2024-12-14,18,14,376000.0,4097,Silver,GrabBike,1,Medan,0
USR005556,At_Risk,2024-10-31,62,4,227000.0,2541,Silver,GrabExpress,1,Bekasi,0
USR009830,Hibernating,2024-01-11,356,0,4000.0,42,Member,GrabBike,1,Jakarta,0
USR003439,Loyal,2024-12-12,20,8,621000.0,5573,Gold,GrabCar|GrabMart|GrabExpress|GrabBike,4,Bandung,0
USR001892,Loyal,2024-12-23,9,10,602000.0,6769,Gold,GrabCar|GrabMart|GrabExpress,3,Jakarta,0
USR009323,Hibernating,2024-01-23,344,0,22000.0,258,Member,GrabMart,1,Bekasi,1
USR005255,At_Risk,2024-11-09,53,2,255000.0,2758,Silver,GrabFood|GrabMart,2,Jakarta,1
USR001955,Loyal,2024-12-06,26,8,563000.0,5901,Silver,GrabExpress|GrabMart|GrabBike,3,Bandung,1
USR005167,At_Risk,2024-10-27,66,5,283000.0,2586,Silver,GrabCar|GrabExpress,2,Jakarta,1
USR004814,At_Risk,2024-11-15,47,5,321000.0,3800,Silver,GrabExpress,1,Jakarta,0
USR006264,Promising,2024-12-26,6,5,114000.0,1114,Member,GrabFood|GrabCar,2,Bekasi,0
USR001505,Loyal,2024-12-23,9,14,604000.0,5383,Gold,GrabFood,1,Bekasi,0
USR000670,Champions,2024-12-31,1,16,1916000.0,18011,Platinum,GrabExpress|GrabCar|GrabFood,3,Bekasi,0
USR008907,Hibernating,2024-08-03,151,0,26000.0,259,Member,GrabBike|GrabCar|GrabFood|GrabMart,4,Surabaya,1
USR007055,Promising,2024-12-17,15,6,93000.0,1020,Member,GrabExpress,1,Jakarta,0
USR000897,Champions,2024-12-22,10,23,2148000.0,21314,Platinum,GrabMart|GrabBike|GrabFood,3,Jakarta,0
USR006178,Promising,2024-12-17,15,6,192000.0,1636,Member,GrabCar|GrabMart|GrabExpress,3,Surabaya,0
USR002666,Loyal,2024-12-07,25,9,399000.0,3448,Silver,GrabBike|GrabCar|GrabFood,3,Surabaya,1
USR003193,Loyal,2024-12-08,24,10,320000.0,3584,Silver,GrabBike|GrabFood,2,Medan,0
USR002890,Loyal,2024-12-11,21,10,410000.0,4727,Silver,GrabFood,1,Jakarta,0
USR007773,Promising,2024-12-17,15,3,114000.0,1141,Member,GrabBike,1,Bekasi,1
USR002621,Loyal,2024-12-11,21,8,634000.0,5441,Gold,GrabExpress,1,Bekasi,0
USR006008,Promising,2024-12-15,17,4,194000.0,1702,Member,GrabBike,1,Jakarta,1
USR005956,At_Risk,2024-10-31,62,3,179000.0,1728,Member,GrabCar,1,Medan,1
USR000002,Champions,2024-12-21,11,28,915000.0,10256,Gold,GrabMart|GrabCar|GrabBike,3,Jakarta,0
USR002370,Loyal,2024-12-23,9,8,430000.0,4023,Silver,GrabMart|GrabExpress,2,Jakarta,0
USR007914,Promising,2024-12-27,5,5,132000.0,1249,Member,GrabCar|GrabFood|GrabBike,3,Jakarta,1
USR001769,Loyal,2024-12-17,15,11,692000.0,6283,Gold,GrabBike|GrabExpress,2,Surabaya,0
USR008506,Hibernating,2024-08-30,124,0,59000.0,624,Member,GrabFood|GrabBike,2,Jakarta,1
USR006025,Promising,2024-12-23,9,4,238000.0,2351,Silver,GrabExpress,1,Jakarta,0
USR000531,Champions,2024-12-21,11,25,1880000.0,19235,Platinum,GrabMart|GrabCar,2,Bandung,0
USR008724,Hibernating,2024-06-03,212,0,52000.0,586,Member,GrabMart,1,Jakarta,1
USR008649,Hibernating,2024-08-17,137,0,26000.0,239,Member,GrabExpress,1,Medan,1
USR007873,Promising,2024-12-16,16,5,156000.0,1456,Member,GrabExpress|GrabMart,2,Jakarta,0
USR008890,Hibernating,2024-08-04,150,0,7000.0,64,Member,GrabBike|GrabFood|GrabExpress,3,Bekasi,1
USR003120,Loyal,2024-12-22,10,12,630000.0,5603,Gold,GrabCar,1,Jakarta,0
USR009022,Hibernating,2024-06-12,203,0,21000.0,210,Member,GrabCar|GrabMart|GrabFood|GrabBike,4,Jakarta,1
USR000731,Champions,2024-12-30,2,15,881000.0,8767,Gold,GrabBike|GrabFood,2,Bekasi,0
USR003406,Loyal,2024-12-07,25,14,536000.0,4362,Silver,GrabExpress|GrabCar,2,Medan,0
USR002339,Loyal,2024-12-19,13,11,466000.0,3869,Silver,GrabCar,1,Jakarta,0
USR005967,At_Risk,2024-10-26,67,5,266000.0,2347,Silver,GrabFood|GrabExpress|GrabCar,3,Jakarta,1
USR006580,Promising,2024-12-29,3,5,247000.0,2788,Silver,GrabCar|GrabExpress,2,Surabaya,0
USR002565,Loyal,2024-12-12,20,11,770000.0,8234,Gold,GrabFood|GrabBike|GrabMart|GrabCar,4,Bekasi,0
USR007726,Promising,2024-12-20,12,4,133000.0,1095,Member,GrabExpress|GrabCar|GrabBike,3,Medan,1
USR007820,Promising,2024-12-17,15,5,215000.0,2406,Silver,GrabFood|GrabCar,2,Jakarta,0
USR006713,Promising,2024-12-14,18,4,148000.0,1681,Member,GrabExpress|GrabMart,2,Jakarta,0
USR006995,Promising,2024-12-29,3,4,156000.0,1542,Member,GrabFood|GrabMart,2,Bandung,0
USR006942,Promising,2024-12-24,8,4,214000.0,2341,Silver,GrabCar|GrabFood,2,Bekasi,1
USR007794,Promising,2024-12-26,6,5,185000.0,1779,Member,GrabBike,1,Medan,0
USR008975,Hibernating,2024-04-23,253,0,78000.0,726,Member,GrabBike|GrabCar|GrabExpress,3,Bandung,1
USR001255,Champions,2024-12-20,12,22,2122000.0,22776,Platinum,GrabFood|GrabCar,2,Jakarta,0
USR002104,Loyal,2024-12-11,21,9,644000.0,5452,Gold,GrabExpress,1,Jakarta,0
USR006734,Promising,2024-12-25,7,4,202000.0,2221,Silver,GrabExpress|GrabCar|GrabFood,3,Bekasi,0
USR009778,Hibernating,2024-08-10,144,0,37000.0,325,Member,GrabMart,1,Surabaya,1
USR006224,Promising,2024-12-25,7,7,207000.0,2401,Silver,GrabCar,1,Bandung,1
USR009150,Hibernating,2024-10-01,92,0,47000.0,450,Member,GrabBike|GrabExpress|GrabFood|GrabMart,4,Surabaya,1
USR004994,At_Risk,2024-11-09,53,2,226000.0,1971,Silver,GrabBike|GrabFood|GrabExpress,3,Bekasi,0
USR008969,Hibernating,2024-04-02,274,0,70000.0,612,Member,GrabCar|GrabExpress,2,Medan,1
USR006839,Promising,2024-12-21,11,6,138000.0,1572,Member,GrabBike,1,Bandung,1
USR005057,At_Risk,2024-10-06,87,4,226000.0,2339,Silver,GrabBike,1,Bekasi,0
USR005846,At_Risk,2024-10-18,75,2,340000.0,3852,Silver,GrabFood|GrabBike,2,Surabaya,0
USR004434,At_Risk,2024-10-22,71,3,171000.0,2011,Member,GrabFood|GrabCar|GrabBike|GrabMart,4,Medan,1
USR003484,Loyal,2024-12-05,27,13,433000.0,4891,Silver,GrabCar|GrabBike|GrabFood,3,Jakarta,0
USR009493,Hibernating,2024-07-12,173,0,60000.0,683,Member,GrabExpress|GrabCar|GrabBike,3,Jakarta,1
USR005318,At_Risk,2024-10-30,63,4,132000.0,1472,Member,GrabBike|GrabMart|GrabFood|GrabExpress,4,Bekasi,1
USR003816,Loyal,2024-12-11,21,8,650000.0,7393,Gold,GrabFood|GrabBike,2,Bekasi,0
USR005729,At_Risk,2024-10-29,64,4,216000.0,2229,Silver,GrabFood|GrabExpress|GrabMart,3,Surabaya,0
USR008903,Hibernating,2024-05-18,228,0,29000.0,336,Member,GrabCar,1,Jakarta,1
USR007840,Promising,2024-12-26,6,3,176000.0,1836,Member,GrabFood,1,Medan,0
USR009889,Hibernating,2024-03-09,298,0,45000.0,394,Member,GrabMart,1,Jakarta,1
USR001621,Loyal,2024-12-04,28,12,549000.0,5181,Silver,GrabExpress,1,Bekasi,0
USR009423,Hibernating,2024-07-17,168,0,58000.0,655,Member,GrabBike,1,Bekasi,1
USR006307,Promising,2024-12-14,18,6,129000.0,1095,Member,GrabCar,1,Surabaya,0
USR009304,Hibernating,2024-08-11,143,0,16000.0,164,Member,GrabBike|GrabFood|GrabExpress,3,Bekasi,1
USR008902,Hibernating,2024-02-15,321,0,61000.0,680,Member,GrabBike|GrabExpress,2,Surabaya,1
USR001096,Champions,2024-12-20,12,20,1721000.0,16248,Platinum,GrabExpress|GrabFood,2,Bandung,0
USR008057,Hibernating,2024-04-14,262,0,44000.0,427,Member,GrabFood|GrabMart|GrabBike|GrabCar,4,Jakarta,1
USR009481,Hibernating,2024-08-17,137,0,50000.0,560,Member,GrabFood|GrabMart,2,Jakarta,1
USR002463,Loyal,2024-12-11,21,13,526000.0,4583,Silver,GrabFood|GrabExpress|GrabBike|GrabMart,4,Bandung,0
USR008289,Hibernating,2024-07-05,180,0,46000.0,392,Member,GrabFood|GrabCar|GrabMart|GrabBike,4,Bekasi,1
USR001788,Loyal,2024-12-25,7,9,594000.0,5331,Silver,GrabFood,1,Bekasi,0
USR000250,Champions,2024-12-23,9,17,1342000.0,12571,Gold,GrabExpress|GrabMart,2,Jakarta,0
USR009926,Hibernating,2024-08-25,129,0,23000.0,223,Member,GrabBike,1,Bekasi,1
USR006191,Promising,2024-12-20,12,7,245000.0,2134,Silver,GrabExpress|GrabFood|GrabBike,3,Bekasi,0
USR009650,Hibernating,2024-02-25,311,0,75000.0,702,Member,GrabBike|GrabMart|GrabFood|GrabExpress,4,Medan,1
USR000192,Champions,2024-12-31,1,29,1781000.0,14973,Platinum,GrabCar|GrabMart|GrabBike|GrabExpress,4,Surabaya,0
USR000820,Champions,2024-12-21,11,21,1331000.0,13194,Gold,GrabMart|GrabBike|GrabFood,3,Medan,0
USR009627,Hibernating,2024-04-15,261,0,3000.0,28,Member,GrabBike,1,Jakarta,1
USR005714,At_Risk,2024-10-30,63,5,257000.0,2387,Silver,GrabCar|GrabBike|GrabFood,3,Bandung,0
USR007195,Promising,2024-12-29,3,4,162000.0,1885,Member,GrabBike,1,Bandung,0
USR005715,At_Risk,2024-11-11,51,4,239000.0,2428,Silver,GrabExpress,1,Bandung,0
USR004400,At_Risk,2024-10-16,77,4,122000.0,1138,Member,GrabExpress,1,Bekasi,0
USR009290,Hibernating,2024-08-19,135,0,33000.0,350,Member,GrabBike|GrabFood,2,Jakarta,1
USR005388,At_Risk,2024-11-06,56,2,115000.0,1361,Member,GrabCar,1,Medan,1
USR004166,At_Risk,2024-11-14,48,5,336000.0,3209,Silver,GrabBike,1,Jakarta,1
USR004951,At_Risk,2024-11-03,59,4,234000.0,2118,Silver,GrabBike|GrabFood|GrabMart|GrabExpress,4,Jakarta,1
USR002687,Loyal,2024-12-19,13,9,440000.0,3642,Silver,GrabMart|GrabBike,2,Jakarta,0
USR004390,At_Risk,2024-11-06,56,2,116000.0,1121,Member,GrabExpress,1,Surabaya,0
USR005860,At_Risk,2024-11-01,61,3,316000.0,3727,Silver,GrabCar,1,Jakarta,0
USR005981,At_Risk,2024-11-12,50,5,237000.0,2535,Silver,GrabMart|GrabExpress,2,Bandung,0
USR004927,At_Risk,2024-11-08,54,3,183000.0,1981,Member,GrabCar,1,Jakarta,1
USR006735,Promising,2024-12-16,16,6,155000.0,1679,Member,GrabMart|GrabCar|GrabFood,3,Jakarta,0
USR002607,Loyal,2024-12-14,18,12,643000.0,5298,Gold,GrabBike|GrabExpress|GrabCar,3,Bekasi,0
USR007466,Promising,2024-12-14,18,3,249000.0,2675,Silver,GrabMart,1,Jakarta,0
USR000238,Champions,2024-12-22,10,17,941000.0,10368,Gold,GrabCar|GrabFood|GrabMart,3,Jakarta,0
USR004015,At_Risk,2024-11-05,57,4,194000.0,1717,Member,GrabBike,1,Jakarta,0
USR009262,Hibernating,2024-04-22,254,0,53000.0,451,Member,GrabBike,1,Bandung,1
USR002977,Loyal,2024-12-15,17,14,768000.0,6925,Gold,GrabExpress|GrabFood|GrabMart,3,Surabaya,0
USR005712,At_Risk,2024-11-11,51,2,234000.0,2645,Silver,GrabBike|GrabExpress|GrabMart,3,Jakarta,1
USR009856,Hibernating,2024-08-01,153,0,20000.0,172,Member,GrabMart,1,Jakarta,0
USR005473,At_Risk,2024-10-22,71,5,308000.0,3529,Silver,GrabExpress,1,Jakarta,1
USR000945,Champions,2024-12-27,5,29,2333000.0,18741,Platinum,GrabExpress,1,Jakarta,0
USR008251,Hibernating,2024-07-29,156,0,61000.0,684,Member,GrabCar|GrabExpress|GrabFood,3,Jakarta,1
USR007681,Promising,2024-12-25,7,3,183000.0,1913,Member,GrabFood,1,Jakarta,0
USR005097,At_Risk,2024-11-09,53,4,280000.0,2673,Silver,GrabCar|GrabMart,2,Surabaya,1
USR006805,Promising,2024-12-28,4,4,166000.0,1946,Member,GrabMart|GrabCar,2,Surabaya,1
USR005803,At_Risk,2024-10-23,70,2,329000.0,2758,Silver,GrabMart,1,Jakarta,1
USR003552,Loyal,2024-12-05,27,13,554000.0,6257,Silver,GrabBike,1,Jakarta,0
USR009969,Hibernating,2024-06-27,188,0,4000.0,37,Member,GrabFood|GrabMart|GrabCar|GrabBike,4,Medan,1
USR003360,Loyal,2024-12-06,26,9,678000.0,6175,Gold,GrabFood|GrabBike,2,Bandung,0
USR008249,Hibernating,2024-01-06,361,0,23000.0,215,Member,GrabCar|GrabBike|GrabFood|GrabMart,4,Bandung,1
USR002410,Loyal,2024-12-12,20,9,720000.0,8419,Gold,GrabMart,1,Bandung,0
USR004507,At_Risk,2024-10-08,85,2,156000.0,1413,Member,GrabFood,1,Bekasi,0
USR008462,Hibernating,2024-02-11,325,0,24000.0,215,Member,GrabMart|GrabFood|GrabExpress,3,Jakarta,0
USR003982,Loyal,2024-12-20,12,13,531000.0,4765,Silver,GrabFood,1,Bandung,0
USR000146,Champions,2024-12-22,10,19,1375000.0,16406,Gold,GrabMart|GrabCar|GrabFood,3,Bandung,0
USR006648,Promising,2024-12-12,20,7,157000.0,1259,Member,GrabExpress,1,Jakarta,1
USR002294,Loyal,2024-12-09,23,8,720000.0,6613,Gold,GrabFood|GrabExpress,2,Bandung,0
USR002253,Loyal,2024-12-20,12,9,788000.0,8437,Gold,GrabFood|GrabBike,2,Medan,0
USR003611,Loyal,2024-12-15,17,10,343000.0,3122,Silver,GrabFood,1,Jakarta,0
USR005353,At_Risk,2024-11-02,60,5,276000.0,3027,Silver,GrabCar,1,Surabaya,0
USR001736,Loyal,2024-12-18,14,8,554000.0,4597,Silver,GrabMart,1,Surabaya,0
USR007915,Promising,2024-12-18,14,4,213000.0,2264,Silver,GrabMart|GrabBike,2,Jakarta,0
USR007659,Promising,2024-12-13,19,4,140000.0,1330,Member,GrabCar,1,Jakarta,1
USR000114,Champions,2024-12-27,5,15,962000.0,8635,Gold,GrabBike|GrabCar|GrabExpress,3,Surabaya,0
USR008860,Hibernating,2024-05-20,226,0,18000.0,203,Member,GrabMart|GrabCar|GrabFood,3,Surabaya,1
USR005649,At_Risk,2024-10-25,68,3,315000.0,3101,Silver,GrabMart|GrabFood|GrabBike,3,Jakarta,0
USR009844,Hibernating,2024-05-30,216,0,36000.0,340,Member,GrabExpress|GrabCar,2,Bekasi,0
USR000498,Champions,2024-12-29,3,23,1975000.0,21466,Platinum,GrabBike|GrabMart,2,Surabaya,0
USR007822,Promising,2024-12-13,19,5,226000.0,2558,Silver,GrabFood|GrabMart|GrabCar,3,Bekasi,0
USR000720,Champions,2024-12-21,11,22,1848000.0,19810,Platinum,GrabExpress|GrabMart|GrabFood,3,Bekasi,0
USR007258,Promising,2024-12-20,12,4,225000.0,1865,Silver,GrabExpress|GrabCar,2,Bandung,0
USR008843,Hibernating,2024-02-04,332,0,14000.0,143,Member,GrabMart,1,Jakarta,1
USR005730,At_Risk,2024-10-08,85,3,146000.0,1509,Member,GrabMart|GrabBike|GrabExpress,3,Jakarta,0
